meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,hood.position
# timestamp = Wed Mar 02 17:48:07 EST 2022
,0.5762640000000019,0.576264,12.228100,695.488722,2439.000000,695.488722,714.550781,-2.960000,-0.190000,676.691729,2296.000000,676.691729,672.656250,3.340000,0.360000,-0.000000
,0.5806630000000013,0.580663,12.253230,695.488722,2439.000000,695.488722,714.550781,-2.960000,-0.190000,676.691729,2296.000000,676.691729,672.656250,3.340000,0.360000,-0.000000
,0.5860130000000012,0.586013,12.196688,695.488722,2397.000000,695.488722,702.246094,-4.340000,-0.330000,676.691729,2293.000000,676.691729,671.777344,3.340000,0.360000,-0.000000
,0.591425000000001,0.591425,12.215535,695.488722,2397.000000,695.488722,702.246094,-4.340000,-0.330000,676.691729,2293.000000,676.691729,671.777344,3.340000,0.360000,-0.000000
,0.5971930000000043,0.597193,12.209253,695.488722,2397.000000,695.488722,702.246094,-4.340000,-0.330000,676.691729,2293.000000,676.691729,671.777344,3.340000,0.360000,-0.000000
,0.6015670000000028,0.601567,12.215535,695.488722,2397.000000,695.488722,702.246094,-4.340000,-0.330000,676.691729,2293.000000,676.691729,671.777344,3.400000,0.370000,-0.000000
,0.6073099999999982,0.607310,12.202970,695.488722,2397.000000,695.488722,702.246094,-4.340000,-0.330000,676.691729,2293.000000,676.691729,671.777344,3.400000,0.370000,-0.000000
,0.6126010000000051,0.612601,12.202970,695.488722,2380.000000,695.488722,697.265625,-4.340000,-0.330000,676.691729,2290.000000,676.691729,670.898438,3.400000,0.370000,-0.000000
,0.6178980000000038,0.617898,12.215535,695.488722,2380.000000,695.488722,697.265625,-4.340000,-0.330000,676.691729,2290.000000,676.691729,670.898438,3.400000,0.370000,-0.000000
,0.6232240000000004,0.623224,12.215535,695.488722,2380.000000,695.488722,697.265625,-4.340000,-0.330000,676.691729,2290.000000,676.691729,670.898438,3.400000,0.370000,-0.000000
,0.6275370000000038,0.627537,12.190406,695.488722,2380.000000,695.488722,697.265625,2.420000,0.280000,676.691729,2290.000000,676.691729,670.898438,3.400000,0.370000,-0.000000
,0.6328790000000026,0.632879,12.215535,695.488722,2380.000000,695.488722,697.265625,2.420000,0.280000,676.691729,2290.000000,676.691729,670.898438,3.400000,0.370000,-0.000000
,0.6381489999999985,0.638149,12.196688,695.488722,2380.000000,695.488722,697.265625,2.420000,0.280000,676.691729,2290.000000,676.691729,670.898438,3.400000,0.370000,-0.000000
,0.6434320000000042,0.643432,12.202970,695.488722,2351.000000,695.488722,688.769531,2.420000,0.280000,676.691729,2310.000000,676.691729,676.757813,3.200000,0.350000,-0.000000
,0.6488580000000042,0.648858,12.190406,695.488722,2351.000000,695.488722,688.769531,2.420000,0.280000,676.691729,2310.000000,676.691729,676.757813,3.200000,0.350000,-0.000000
,0.6542439999999985,0.654244,12.215535,695.488722,2351.000000,695.488722,688.769531,2.420000,0.280000,676.691729,2310.000000,676.691729,676.757813,3.200000,0.350000,-0.000000
,0.6585680000000025,0.658568,12.190406,695.488722,2351.000000,695.488722,688.769531,2.420000,0.280000,676.691729,2310.000000,676.691729,676.757813,3.200000,0.350000,-0.000000
,0.6639260000000036,0.663926,12.215535,695.488722,2351.000000,695.488722,688.769531,2.420000,0.280000,676.691729,2310.000000,676.691729,676.757813,3.200000,0.350000,-0.000000
,0.6687739999999991,0.668774,12.228100,695.488722,2351.000000,695.488722,688.769531,4.820000,0.590000,676.691729,2313.000000,676.691729,677.636719,3.200000,0.350000,-0.000000
,0.6740860000000026,0.674086,12.196688,695.488722,2351.000000,695.488722,688.769531,4.820000,0.590000,676.691729,2313.000000,676.691729,677.636719,3.200000,0.350000,-0.000000
,0.6793710000000033,0.679371,12.215535,695.488722,2351.000000,695.488722,688.769531,4.820000,0.590000,676.691729,2313.000000,676.691729,677.636719,3.200000,0.350000,-0.000000
,0.6848420000000033,0.684842,12.209253,695.488722,2351.000000,695.488722,688.769531,4.820000,0.590000,676.691729,2313.000000,676.691729,677.636719,3.200000,0.350000,-0.000000
,0.6901399999999995,0.690140,12.190406,695.488722,2351.000000,695.488722,688.769531,4.820000,0.590000,676.691729,2313.000000,676.691729,677.636719,3.200000,0.350000,-0.000000
,0.6954700000000003,0.695470,12.228100,695.488722,2355.000000,695.488722,689.941406,4.820000,0.590000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
,0.7007790000000043,0.700779,12.215535,695.488722,2355.000000,695.488722,689.941406,4.820000,0.590000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
,0.7054480000000041,0.705448,12.202970,695.488722,2355.000000,695.488722,689.941406,4.820000,0.590000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
,0.7107710000000012,0.710771,12.202970,695.488722,2355.000000,695.488722,689.941406,4.820000,0.590000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
,0.7160970000000049,0.716097,12.215535,695.488722,2361.000000,695.488722,691.699219,3.890000,0.460000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
,0.7216570000000004,0.721657,12.196688,695.488722,2361.000000,695.488722,691.699219,3.890000,0.460000,676.691729,2314.000000,676.691729,677.929688,3.080000,0.330000,-0.000000
